Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
70.0,-2.75,21.0,516.0
70.0,-2.75,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,515.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,515.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,515.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,515.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,516.0
70.0,-2.81,21.0,524.0
70.0,-0.19,21.0,522.0
70.0,-1.44,21.0,522.0
70.0,-1.44,21.0,521.0
70.0,-1.44,21.0,521.0
70.0,-1.44,21.0,522.0
70.0,-1.44,21.0,522.0
70.0,-1.44,21.0,522.0
70.0,-1.44,21.0,522.0
70.0,-1.44,21.0,522.0
70.0,-1.44,21.0,522.0
